"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"30";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"31";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"32";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"33";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"34";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"35";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"36";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"37";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"38";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"39";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"40";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"41";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"42";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"43";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"44";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"45";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"46";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"47";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"48";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"49";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"50";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"51";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"52";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"53";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"54";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"55";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"56";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"57";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"58";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"59";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"60";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"61";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"62";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"63";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"64";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"65";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"66";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"67";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"68";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"69";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"70";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"71";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"72";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"73";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"74";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"75";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"76";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"77";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"78";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"79";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"80";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"81";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"82";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"83";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"84";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"85";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"86";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"87";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"88";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"89";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"90";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"91";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"92";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"93";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"94";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"95";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"96";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"97";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"98";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"99";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"100";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"101";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"102";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"103";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"104";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"105";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"106";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"107";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"108";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"109";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"110";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"111";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"112";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"113";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"114";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"115";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"116";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"117";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"118";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"119";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"120";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"121";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"122";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"123";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"124";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"125";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"126";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"127";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"128";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"129";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"130";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"131";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"132";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"133";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"134";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"135";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"136";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"137";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"138";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"139";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"140";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"141";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"142";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"143";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"144";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"145";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"146";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"147";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"148";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"149";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"150";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"151";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"152";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"153";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"154";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"155";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"156";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"157";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"158";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"159";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"160";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"161";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"162";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"163";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"164";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"165";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"166";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"167";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"168";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"169";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"170";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"171";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"172";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"173";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"174";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"175";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"176";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"177";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"178";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"179";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"180";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"181";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"182";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"183";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"184";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"185";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"186";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"187";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"188";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"189";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"190";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"191";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"192";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"193";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"194";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"195";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"196";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"197";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"198";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"199";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"200";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"201";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"202";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"203";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"204";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"205";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"206";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"207";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"208";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"209";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"210";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"211";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"212";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"213";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"214";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"215";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"216";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"217";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"218";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"219";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"220";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"221";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"222";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"223";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"224";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"225";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"226";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"227";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"228";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"229";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"230";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"231";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"232";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"233";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"234";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"235";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"236";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"237";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"238";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"239";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"240";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"241";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"242";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"243";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"244";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"245";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"246";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"247";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"248";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"249";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"250";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"251";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"252";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"253";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"254";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"255";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"256";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"257";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"258";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"259";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"260";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"261";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"262";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"263";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"264";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"265";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"266";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"267";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"268";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"269";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"270";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"271";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"272";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"273";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"274";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"275";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"276";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"277";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"278";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"279";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"280";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"281";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"282";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"283";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"284";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"285";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"286";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"287";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"288";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"289";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"290";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"291";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"292";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"293";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"294";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"295";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"296";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"297";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"298";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"299";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"300";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"301";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"302";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"303";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"304";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"305";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"306";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"307";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"308";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"309";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"310";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"311";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"312";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"313";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"314";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"315";"0";"[]";"[]"
"Asim";"Abazi";"1998-22-08";"TILTED TOWER";"316";"0";"[]";"[]"
